394,97th St,Daly City,32308,1
600,6th Ave,Oakland,39922,1
459,3rd St,Hayward,52344,1
253,5th Ave,Fremont,67906,3
5474,1st St,San Bruno,39752,1
758,7th Ave,Berkeley,52486,2
111,81st Ave,Millbrae,47961,2
267,Green Rd,Oakland,37832,3
1307,7th Ave,Union City,84600,5
164,61st Ave,Walnut Creek,57191,3
588,Blue Ct,Oakland,72094,2
3718,6th Ave,Berkeley,17027,3
356,Violet Ln,Fremont,79536,2
595,Cliff St,Berkeley,93698,2
8405,7th St,Dublin,99914,4
989,8th St,Menlo Park,17390,7
920,61st St,Union City,68064,3
272,6th Ave,Oakland,65114,2
1972,3rd Ave,Union City,90749,3
4985,Prairie Ct,Dublin,20402,2
6575,6th Ave,Emeryville,18601,4
182,9th St,Alameda,35512,3
3635,75th St,Livermore,64465,1
1783,24th St,Millbrae,67124,3
529,17th Ave,Emeryville,43111,3
2855,9th Ave,Mountain View,35251,2
438,5th St,Fremont,32846,3
468,90th St,Los Gatos,44476,3
2923,1st Ave,Cupertino,19803,1
1975,1st St,Berkeley,78665,4
1365,3rd St,Alameda,24824,1
8672,1st Ave,Dublin,89339,4
1210,7th Ave,Menlo Park,99060,2
1977,17th St,Menlo Park,23202,2
6223,81st St,San Bruno,43275,1
744,85th St,Los Gatos,81227,2
589,Violet Rd,Antioch,76445,2
902,Yellow Ln,Daly City,63078,3
1188,81st St,Livermore,53784,2
9753,4th Ave,Fremont,81940,3
897,49th Ave,Cupertino,53922,3
755,4th St,Berkeley,57766,2
164,Blue Ln,Emeryville,56774,4
383,Green Ct,Menlo Park,69484,2
170,6th Ave,San Jose,30319,3
220,96th Ave,Union City,47340,1
1546,21st St,Livermore,49351,3
985,56th Ave,Berkeley,64183,2
5720,6th St,Los Gatos,27189,3
1313,6th Ave,San Bruno,53871,3
1304,5th St,San Jose,17352,4
4743,5th St,Berkeley,25582,2
8494,76th St,Palo Alto,29238,4
7684,9th St,Daly City,31162,3
264,5th St,Dublin,41912,2
337,3rd St,Mountain View,42546,2
447,92nd Ave,Fremont,32147,3
5652,21st Ave,San Jose,40949,1
4477,6th St,Union City,69004,3
207,9th St,Livermore,13460,4
938,94th Ave,Oakland,72527,5
1136,9th Ave,Oakland,10069,3
983,23rd Ave,Antioch,19899,4
754,72nd St,Berkeley,11738,3
5017,8th St,Pleasanton,18343,2
549,Yellow Ct,Dublin,84263,3
742,1st Ave,Oakland,77905,3
7715,4th Ave,Sunnyvale,69484,3
734,45th Ave,San Bruno,37985,1
459,3rd St,Oakland,54876,2
1086,Indigo Ln,Sunnyvale,71219,2
2001,Indigo Ln,Cupertino,63106,2
2762,26th St,San Jose,78000,2
795,Yellow Rd,Menlo Park,62871,2
777,40th Ave,Emeryville,17265,3
214,5th Ave,Emeryville,39293,3
5246,1st Ave,Sunnyvale,40058,3
220,6th St,Menlo Park,84551,1
744,2nd Ave,Emeryville,28499,1
583,24th Ave,Menlo Park,43323,2
1040,9th Ave,Fremont,81495,3
1272,1st Ave,Livermore,69089,3
430,8th St,Sunnyvale,35081,2
575,48th Ave,Dublin,63543,1
351,10th Ave,Pleasanton,58430,1
833,Orange Rd,Livermore,16313,3
357,Orange Rd,Redwood City,71249,4
825,68th St,Oakland,71253,2
2914,Blue St,Oakland,53628,8
409,97th St,Livermore,95686,2
486,1st Ave,Walnut Creek,52778,1
727,Indigo Rd,San Jose,92206,7
794,4th Ave,Oakland,63575,1
6044,Prairie St,Redwood City,53944,3
6855,Violet Rd,Oakland,93748,2
7226,15th St,Walnut Creek,37474,2
5882,3rd Ave,Union City,17096,3
478,Cliff St,Emeryville,69429,2
1254,4th Ave,Cupertino,81185,2
1873,4th Ave,Menlo Park,73674,3
4358,9th Ave,Berkeley,13951,2
1241,Tundra Ln,Emeryville,89889,3
108,6th Ave,Dublin,63515,3
9823,42nd St,Union City,63029,3
695,3rd St,Hayward,79540,1
357,64th St,Menlo Park,93300,3
919,6th Ave,Millbrae,45373,3
5672,9th St,San Jose,45891,3
3392,5th Ave,San Bruno,17628,2
9560,2nd St,Sunnyvale,98389,3
3268,81st St,Oakland,70955,4
917,5th Ave,Emeryville,28282,2
235,Violet St,Millbrae,89213,1
7007,Mountain Rd,Millbrae,80470,3
750,Cliff Ct,Palo Alto,86365,4
392,47th St,Redwood City,37154,1
238,37th Ave,Alameda,58948,3
7135,53rd Ave,Cupertino,73310,3
3924,99th St,Fremont,62534,2
4491,Blue Ln,Oakland,77662,1
883,3rd St,Berkeley,41239,2
561,6th Ave,Millbrae,32750,3
963,9th Ave,San Jose,56448,3
9269,3rd Ave,Sunnyvale,14312,2
765,6th Ave,Walnut Creek,53893,3
299,3rd Ave,Alameda,57689,2
1351,28th St,Dublin,48816,3
7441,70th Ave,Milpitas,60211,1
912,90th St,San Jose,88054,3
5280,96th St,Pleasanton,46565,1
5220,Blue Ln,Livermore,21217,3
5703,7th Ave,San Jose,64130,2
6930,4th St,Pleasanton,80490,4
717,5th Ave,Alameda,44256,3
6334,9th St,Alameda,95442,3
3628,4th Ave,Antioch,81963,1
6450,River Ct,Hayward,25839,2
374,33rd St,Dublin,42347,2
7399,91st St,Emeryville,56387,3
8639,32nd Ave,San Jose,87479,3
207,Prairie St,Mountain View,58167,3
857,Cliff Ct,Los Gatos,57155,2
761,20th St,Emeryville,10261,4
496,6th Ave,San Jose,93008,3
4341,Tundra St,Livermore,92032,3
4397,23rd Ave,Walnut Creek,67217,3
801,5th St,Alameda,61044,3
606,49th St,Cupertino,20643,2
131,4th St,Hayward,75532,4
2135,86th Ave,Oakland,84433,3
988,Orange Rd,Oakland,92646,3
660,7th Ave,Hayward,16693,4
164,6th St,Fremont,73654,3
675,5th St,San Jose,42061,2
852,6th Ave,Santa Clara,62632,4
176,5th Ave,Dublin,87952,4
488,88th St,Berkeley,43195,2
7880,82nd Ave,Oakland,92145,3
900,76th St,Dublin,84331,2
579,Forest St,Sunnyvale,75602,3
3703,3rd St,Antioch,87020,2
1554,43rd St,Milpitas,16028,3
7605,1st St,Los Gatos,75606,2
7097,22nd St,Hayward,17549,1
9603,64th Ave,Berkeley,42966,3
538,35th Ave,Millbrae,91083,3
9323,97th Ave,Daly City,57763,1
507,Blue Rd,Oakland,97711,4
343,19th Ave,Livermore,79273,3
925,9th St,Fremont,49735,4
499,Orange St,Milpitas,10386,1
7066,90th Ave,Antioch,88071,2
7471,Tundra Ct,Sunnyvale,31299,5
3727,75th St,Fremont,75751,3
3049,1st St,Milpitas,57334,4
4189,6th St,Emeryville,59698,2
9423,4th Ave,Redwood City,24705,2
1830,3rd St,Emeryville,25320,2
385,8th Ave,Dublin,35559,3
6396,78th St,Los Gatos,97574,2
4332,Prairie Rd,Dublin,80133,1
598,Green Ct,Santa Clara,62093,6
755,Mountain Ct,Los Gatos,89947,2
4612,6th Ave,Mountain View,57820,2
447,2nd St,San Bruno,84182,1
1258,6th St,Walnut Creek,30648,7
888,6th St,Santa Clara,42389,3
356,1st St,Menlo Park,26555,1
4850,99th St,Dublin,37724,2
720,Prairie St,Daly City,61509,1
570,74th St,Menlo Park,51916,3
8158,2nd Ave,Mountain View,22209,2
630,9th Ave,Oakland,45620,1
2881,22nd St,Los Gatos,24631,2
312,38th St,Millbrae,56337,3
7772,9th St,Santa Clara,10623,1
804,2nd Ave,Dublin,11810,4
686,4th St,Dublin,45789,3
5835,33rd St,Milpitas,59785,3
419,23rd St,Walnut Creek,40278,1
160,72nd St,Fremont,63739,1
6079,48th St,Fremont,32644,3
884,35th Ave,Pleasanton,49495,2
443,Alpine St,Santa Clara,48149,3
3117,Orange Rd,Berkeley,73572,1
9741,5th St,Menlo Park,73004,4
7928,1st St,Oakland,18025,4
8532,41st Ave,Mountain View,10337,2
513,77th St,Redwood City,78715,2
234,42nd St,Santa Clara,79794,2
5690,River St,Daly City,30754,2
9189,2nd Ave,Antioch,82748,2
898,4th Ave,Los Gatos,22663,3
6030,Mountain Rd,Daly City,19668,3
5621,8th St,Los Gatos,91253,3
892,River Rd,Mountain View,61707,4
993,Ocean St,Alameda,69107,1
6673,45th Ave,Oakland,71631,1
7849,Yellow Ct,Pleasanton,93448,3
877,4th St,Santa Clara,72443,3
256,81st St,Santa Clara,57029,4
860,Violet Ct,Palo Alto,33986,3
564,71st Ave,Redwood City,44554,2
6424,7th Ave,San Bruno,67937,3
949,Indigo Ln,Los Gatos,15122,4
1159,38th St,Menlo Park,76268,3
9780,4th St,San Bruno,65793,3
2745,5th St,San Bruno,76341,3
395,Ocean Ln,Union City,42704,1
514,64th St,Dublin,57437,4
3705,28th Ave,Fremont,70923,4
4312,5th St,Redwood City,73669,3
6232,4th Ave,Mountain View,39834,2
246,Cliff Rd,Oakland,16894,1
4872,Indigo Ln,Emeryville,80864,3
4127,Indigo St,San Bruno,37320,2
192,6th Ave,Mountain View,53415,2
4677,Forest Ln,Milpitas,12379,3
2807,9th Ave,Livermore,53097,3
805,67th Ave,Santa Clara,67564,3
892,7th St,Dublin,77690,2
9419,3rd St,San Bruno,85052,2
881,1st St,Millbrae,97402,3
542,5th St,Sunnyvale,73572,4
4147,3rd St,Fremont,44603,1
723,8th St,Mountain View,85515,1
3110,66th St,Dublin,92563,3
4344,93rd Ave,Santa Clara,14313,2
2864,8th Ave,Millbrae,85470,2
6170,1st Ave,Cupertino,14978,3
4614,7th St,Mountain View,37022,2
970,5th Ave,Millbrae,33014,3
1787,11th St,Hayward,65269,4
735,9th St,Alameda,97789,2
581,5th St,Los Gatos,85427,4
1728,1st St,Oakland,39788,3
857,87th Ave,Pleasanton,51022,2
938,7th Ave,Alameda,41810,6
418,6th St,Milpitas,97663,3
4179,49th Ave,Cupertino,35757,2
468,55th Ave,Milpitas,19455,4
7378,Ocean Rd,Livermore,40486,3
337,71st St,Sunnyvale,83958,3
6341,7th St,Cupertino,49536,4
5586,Tundra St,Dublin,99282,1
737,Ocean Ln,Dublin,35782,4
3328,1st St,Union City,34827,3
489,3rd Ave,San Jose,11587,3
953,93rd Ave,Walnut Creek,24626,4
1405,6th Ave,Cupertino,45968,3
2380,27th Ave,Cupertino,65039,3
9726,30th St,Pleasanton,76894,4
360,8th Ave,Pleasanton,53707,3
197,7th St,Palo Alto,39127,2
499,50th Ave,Fremont,17794,4
170,47th St,Livermore,51720,3
781,98th St,Dublin,31398,2
549,61st Ave,Fremont,44998,1
580,7th Ave,Dublin,40441,4
2072,Forest St,Alameda,29210,4
7945,90th Ave,Daly City,87620,3
174,74th Ave,Emeryville,25015,2
2848,Tundra St,Menlo Park,65623,2
8198,44th Ave,Palo Alto,35481,2
322,67th St,Milpitas,43535,1
3073,5th St,Dublin,81087,2
6788,66th St,Mountain View,84184,2
4490,94th Ave,Pleasanton,28454,3
667,Yellow Rd,Menlo Park,88086,2
6174,87th Ave,Hayward,50923,3
5697,Tundra Rd,Livermore,49339,2
129,73rd St,Palo Alto,31015,3
366,Alpine Ct,Menlo Park,17846,2
9466,86th Ave,Dublin,78224,2
2725,8th St,Menlo Park,56011,2
322,Violet St,Livermore,68527,4
826,8th St,Los Gatos,42863,3
4952,87th St,Hayward,24777,3
662,Tundra Rd,Dublin,87533,3
3618,14th St,Antioch,26542,4
8925,Blue Ct,Livermore,82015,1
427,River St,Alameda,18369,2
4116,2nd St,Antioch,89352,2
333,1st St,Fremont,52037,1
4927,4th Ave,Santa Clara,96987,2
728,2nd Ave,Antioch,67177,3
212,55th Ave,Daly City,17816,4
569,River Ct,Redwood City,53631,2
519,Cliff Ct,Berkeley,33399,2
109,61st St,Livermore,42265,3
267,9th St,San Bruno,61973,2
307,6th Ave,Milpitas,62813,2
1461,9th Ave,Emeryville,81297,3
8974,Violet Ln,Oakland,51461,4
467,5th Ave,Santa Clara,22155,3
1202,26th St,Cupertino,48519,1
835,79th Ave,Dublin,29204,2
1272,8th St,Alameda,92471,1
9589,9th Ave,Redwood City,35111,3
8971,34th St,Walnut Creek,58255,4
524,Mountain Ct,San Bruno,12831,3
506,1st Ave,Santa Clara,96226,4
138,9th St,Hayward,92908,1
3592,25th Ave,Sunnyvale,85907,2
2377,Red Ln,Cupertino,61842,2
5212,45th St,Menlo Park,10075,2
1105,9th St,Mountain View,22084,2
2555,67th Ave,Antioch,74586,3
4729,74th St,Walnut Creek,97928,2
593,98th Ave,San Bruno,27558,2
7239,Cliff Ln,Palo Alto,84860,1
7461,Indigo Rd,Antioch,17262,2
165,49th St,Pleasanton,94963,4
9506,53rd St,San Jose,29945,4
3901,7th St,Palo Alto,27750,1
4999,34th St,Palo Alto,65484,3
7093,4th St,Cupertino,48471,3
544,4th Ave,Hayward,77472,4
2808,80th Ave,Pleasanton,90719,2
457,44th St,Livermore,82435,2
558,7th St,Hayward,97464,2
528,9th Ave,Cupertino,95507,3
2728,56th Ave,San Jose,75024,3
6961,46th Ave,Los Gatos,33911,3
3929,Ocean Ct,Los Gatos,19337,2
444,8th Ave,Millbrae,91977,2
4786,5th St,Los Gatos,21588,1
989,1st Ave,Palo Alto,40582,1
206,6th St,Antioch,89549,1
1870,2nd St,Cupertino,58233,3
931,7th St,Redwood City,95002,2
902,Prairie St,Berkeley,33642,3
2369,55th St,Millbrae,81875,1
7148,Orange Ln,Sunnyvale,27565,4
4553,Green Ln,Alameda,41718,3
342,40th Ave,Berkeley,15805,4
482,3rd St,Menlo Park,23645,2
1333,8th St,San Bruno,90522,2
6084,8th St,Santa Clara,55068,2
718,14th St,Sunnyvale,22504,2
508,2nd St,San Jose,10239,2
8815,6th Ave,Menlo Park,70654,3
409,21st St,Palo Alto,87147,3
660,4th Ave,San Jose,68538,3
3398,32nd St,Milpitas,41915,4
645,1st Ave,Santa Clara,83346,3
8143,42nd Ave,San Jose,31518,4
1280,62nd St,Livermore,11390,3
136,26th St,Mountain View,97181,2
3097,8th St,Livermore,73088,3
4461,80th St,Santa Clara,17714,2
431,2nd Ave,Alameda,73654,1
9008,4th St,Livermore,93286,3
564,5th Ave,Pleasanton,84610,2
3474,56th Ave,Los Gatos,74875,3
3889,30th St,Dublin,57830,1
5742,River Ln,Union City,12426,3
7008,5th Ave,San Bruno,73140,3
6649,8th St,Milpitas,17764,2
360,2nd St,Livermore,21982,1
511,Alpine Ct,Mountain View,18496,3
293,4th St,Pleasanton,90443,2
440,45th St,San Bruno,62780,2
110,9th Ave,Oakland,17920,2
272,7th Ave,Milpitas,58612,4
216,9th Ave,Dublin,59216,2
3382,Forest Ct,Daly City,57349,3
648,20th St,Sunnyvale,40805,2
1305,88th Ave,Los Gatos,28885,4
275,91st Ave,Oakland,34217,4
2372,Prairie Ct,Berkeley,51498,4
4223,3rd St,Pleasanton,20512,3
1578,1st St,San Jose,78867,4
564,2nd Ave,Hayward,63959,4
4976,7th Ave,Santa Clara,97015,4
1676,6th Ave,Cupertino,69040,3
364,24th Ave,Dublin,77999,3
7250,River Ct,Mountain View,76078,1
409,Ocean Ln,Union City,42194,1
5674,Ocean Ct,Redwood City,16946,1
8680,5th Ave,Dublin,58377,3
6045,19th Ave,Menlo Park,13510,2
2595,Indigo Ln,Millbrae,32769,3
8915,9th St,Los Gatos,90338,4
8612,5th Ave,Palo Alto,59956,3
218,7th St,San Bruno,68915,3
472,9th Ave,Oakland,89471,1
358,5th Ave,Pleasanton,20785,4
3855,Cliff St,Oakland,76468,3
289,9th St,Palo Alto,94478,3
126,5th Ave,Mountain View,72725,3
690,48th Ave,Fremont,55556,3
953,96th Ave,Oakland,43633,2
896,24th Ave,Redwood City,80398,3
1918,Mountain St,Fremont,63684,2
7603,38th St,Hayward,21602,3
705,3rd St,Pleasanton,10011,2
3632,7th St,Millbrae,20694,3
659,54th St,Hayward,52719,4
5958,79th Ave,Milpitas,88479,1
800,15th Ave,Dublin,44580,3
666,34th St,Daly City,14146,3
5311,66th Ave,Walnut Creek,36079,3
1070,4th Ave,Milpitas,56383,1
205,81st Ave,Oakland,53469,1
881,26th Ave,Berkeley,17110,3
826,11th Ave,Los Gatos,12388,2
4230,Indigo Ln,Oakland,83901,2
7533,26th St,Santa Clara,41706,1
7076,1st Ave,Los Gatos,73838,3
8712,Green Ct,Daly City,90818,1
133,1st Ave,Fremont,12132,4
734,Ocean Ln,Redwood City,48809,4
5665,Prairie Ct,Berkeley,21149,4
270,25th Ave,Daly City,11431,2
6658,97th St,Cupertino,84536,4
8606,6th St,Fremont,12766,2
4941,Ocean Ct,Sunnyvale,64439,3
8144,76th St,Oakland,63846,3
475,7th St,Fremont,13132,3
295,74th St,Palo Alto,77334,1
132,51st St,Cupertino,65136,3
612,86th St,Livermore,73407,3
186,9th Ave,Union City,58798,4
7690,3rd Ave,Union City,98761,3
8508,1st St,Dublin,20032,2
341,7th St,Milpitas,63134,3
421,9th St,Oakland,32371,4
5350,50th St,Daly City,85256,2
5451,Tundra Ln,Walnut Creek,10050,3
2004,8th Ave,Menlo Park,99644,2
339,34th St,Alameda,65674,4
8104,61st St,Antioch,74528,3
293,Blue Ln,Union City,70970,2
889,54th St,Palo Alto,44559,3
6193,Yellow St,Mountain View,11475,4
3463,1st Ave,Sunnyvale,18179,2
834,15th St,Milpitas,80204,1
328,24th St,Los Gatos,81724,2
562,45th St,Dublin,65721,4
973,5th Ave,Mountain View,76509,2
8660,11th Ave,Los Gatos,82215,2
971,37th St,Emeryville,34919,2
335,97th St,Mountain View,47265,2
1505,85th Ave,Emeryville,85129,3
132,2nd Ave,Dublin,86272,2
4324,90th St,Dublin,12002,4
8580,8th Ave,Berkeley,65326,2
2984,45th Ave,Santa Clara,59057,2
789,84th St,Mountain View,45332,7
9879,6th St,Milpitas,11670,1
6201,3rd Ave,Santa Clara,38149,1
8730,Red Ln,Union City,97768,3
4537,Prairie Rd,Oakland,66401,3
9170,8th Ave,Redwood City,23059,4
746,99th St,San Jose,21915,3
997,Violet Ct,Sunnyvale,39973,3
300,Yellow Rd,Dublin,68111,2
734,9th St,San Jose,10334,4
512,Green Ct,Mountain View,62791,3
301,4th St,San Jose,76817,1
7457,5th Ave,Cupertino,15490,1
3890,Blue St,Los Gatos,94553,2
523,15th St,Menlo Park,94166,3
783,7th St,Berkeley,38403,1
4622,3rd St,Dublin,75735,1
8296,68th Ave,San Bruno,77158,4
5837,Mountain St,Milpitas,80304,1
4733,River Ln,Antioch,21978,3
4517,2nd Ave,Sunnyvale,45558,2
673,7th Ave,Emeryville,66492,3
7692,14th Ave,Redwood City,41843,2
9099,55th Ave,Emeryville,68299,3
7985,6th St,Hayward,76247,3
545,19th St,San Jose,89979,3
7644,33rd St,Berkeley,67970,1
4635,18th St,Daly City,29081,4
8842,92nd St,Cupertino,56141,4
215,19th Ave,Livermore,15444,3
8076,7th Ave,Emeryville,97181,2
2948,3rd St,Millbrae,16611,3
693,93rd Ave,Union City,38907,1
9587,2nd Ave,Santa Clara,91416,3
9890,6th St,Emeryville,92940,3
873,99th St,Walnut Creek,55907,4
2959,7th Ave,Oakland,37154,3
6536,3rd Ave,Livermore,21993,1
965,Ocean Ln,Daly City,44100,4
7960,57th Ave,Sunnyvale,38570,3
4068,9th Ave,San Jose,95941,2
4142,7th St,Oakland,30264,3
5245,4th St,Redwood City,35469,3
421,4th Ave,Antioch,54938,6
115,1st Ave,Mountain View,97040,3
872,9th Ave,Alameda,11263,3
3692,2nd St,Menlo Park,15989,2
797,17th Ave,San Jose,35160,4
111,Forest Rd,San Bruno,26115,2
4879,Alpine Ct,Los Gatos,22190,1
430,Indigo Ln,Emeryville,53037,3
2453,Green St,Pleasanton,72924,2
6106,5th St,Cupertino,56446,3
953,8th Ave,San Bruno,76281,1
513,3rd Ave,Walnut Creek,46086,2
445,Indigo Ln,Fremont,74492,2
1062,99th St,Union City,79363,2
2371,Indigo Rd,Union City,35998,3
1386,Mountain Ct,Berkeley,52266,2
9489,Cliff Ln,Santa Clara,70450,4
805,Blue St,Pleasanton,53705,1
8125,83rd Ave,Millbrae,73856,2
534,4th Ave,Daly City,70135,4
2417,8th St,Redwood City,33406,3
5752,River Rd,Antioch,93567,4
8285,81st St,Millbrae,80572,4
1447,River Ln,San Bruno,31543,3
9915,8th St,Hayward,73406,3
5637,8th St,Menlo Park,41915,3
1118,Violet Rd,Hayward,38670,1
5268,36th Ave,Palo Alto,88375,4
530,16th Ave,Milpitas,75872,3
3783,6th St,Dublin,11516,3
991,7th St,Fremont,21486,3
421,4th St,Emeryville,97946,2
148,7th St,San Bruno,52799,2
8955,Green Ln,Palo Alto,84396,3
8272,43rd St,San Bruno,93472,1
629,3rd Ave,Sunnyvale,26921,3
264,31st St,Antioch,18778,2
6103,55th St,Los Gatos,81808,4
623,77th Ave,Fremont,16245,2
2101,7th St,Redwood City,24512,2
780,3rd Ave,Union City,28866,4
6533,1st Ave,Alameda,12357,2
383,26th St,Redwood City,67859,2
938,4th Ave,Berkeley,29658,2
292,9th St,Union City,83435,3
169,6th Ave,Santa Clara,87357,4
176,Alpine Rd,San Jose,86947,2
974,Orange Ct,Walnut Creek,40045,4
7298,River St,Mountain View,88038,4
4629,8th Ave,Mountain View,58079,3
5744,Alpine Ln,San Bruno,13091,3
6957,9th Ave,Walnut Creek,79272,3
6976,88th Ave,Berkeley,80912,4
3530,47th Ave,Antioch,84594,2
6170,6th Ave,Antioch,52720,4
770,Mountain St,Mountain View,65720,4
515,7th Ave,Walnut Creek,73576,3
3403,7th Ave,Alameda,40166,2
1878,10th St,Livermore,81679,2
677,50th St,Union City,57830,2
451,79th Ave,San Jose,56412,3
7635,78th Ave,Los Gatos,71805,2
3363,3rd St,Redwood City,70260,4
852,7th St,Redwood City,99894,2
996,1st St,Oakland,51047,4
8340,6th Ave,Redwood City,90053,2
5379,3rd St,San Jose,48441,1
7540,1st Ave,Berkeley,75036,3
744,2nd Ave,Fremont,70650,1
328,9th St,Dublin,97326,3
3508,5th Ave,Antioch,15792,3
4238,91st Ave,Millbrae,33040,1
9052,9th St,San Jose,72247,3
5750,6th St,San Jose,43137,2
6693,Orange Ct,Emeryville,56741,2
717,9th St,Emeryville,13381,2
358,Red Ln,Oakland,71369,2
575,61st Ave,Los Gatos,49875,4
5853,5th St,San Bruno,35828,3
9304,River Ln,San Bruno,35559,2
7375,4th Ave,Alameda,17529,3
2506,6th Ave,Santa Clara,30723,1
926,4th Ave,Oakland,36897,3
1855,Blue Rd,Menlo Park,52630,2
3896,99th Ave,Oakland,48028,1
1124,6th Ave,Cupertino,64376,9
374,River Rd,Hayward,35228,1
9914,Indigo Ct,Alameda,53113,1
672,4th Ave,Los Gatos,27332,4
776,8th Ave,Sunnyvale,19690,2
6841,River Rd,Hayward,25145,4
150,72nd St,Redwood City,37018,3
6627,Tundra St,Union City,12081,2
9163,5th Ave,Dublin,50453,2
9528,6th Ave,Fremont,50952,3
2470,3rd St,Cupertino,36529,2
1306,87th Ave,Pleasanton,33015,1
561,9th Ave,Milpitas,77551,1
451,Orange Rd,San Jose,71228,2
229,35th St,Cupertino,58388,4
281,River Ln,Mountain View,46404,3
6696,25th Ave,Walnut Creek,64543,3
521,4th Ave,San Bruno,41402,1
4776,River Ct,Emeryville,99738,3
3442,Ocean St,Hayward,49525,2
483,37th Ave,Sunnyvale,76303,1
591,3rd Ave,Pleasanton,70627,1
1777,Blue St,San Jose,54461,2
7424,26th Ave,Walnut Creek,55598,2
562,34th St,San Jose,44160,1
8360,6th St,Fremont,61294,4
3104,4th St,Palo Alto,74076,1
483,76th Ave,Dublin,69438,2
7853,42nd St,Walnut Creek,53939,2
5722,5th Ave,Berkeley,99370,1
285,2nd Ave,Palo Alto,74641,3
4230,60th St,Palo Alto,83912,3
960,34th St,Redwood City,48830,1
210,6th Ave,Menlo Park,79402,1
933,9th St,Santa Clara,35146,2
264,Forest Ct,Livermore,40672,3
5037,9th Ave,San Bruno,67594,2
458,Tundra St,Millbrae,72557,2
5522,7th Ave,Milpitas,53197,1
998,Alpine Ln,Union City,30439,3
800,8th Ave,Palo Alto,43016,2
969,90th Ave,Menlo Park,10744,1
6475,2nd Ave,Walnut Creek,27332,4
4560,35th Ave,Daly City,96872,3
233,77th Ave,Antioch,70843,3
7817,84th Ave,Millbrae,79222,1
3246,57th St,Antioch,27296,3
1723,37th St,Cupertino,33240,1
2278,4th Ave,Redwood City,88018,3
5673,25th St,Union City,32273,1
5076,6th Ave,San Bruno,36086,3
464,37th St,Alameda,51184,2
7082,Blue St,San Bruno,60003,3
1574,Violet St,Sunnyvale,23926,2
7143,96th St,Antioch,89003,4
538,9th St,Sunnyvale,93331,3
807,82nd St,Antioch,16739,1
769,86th St,Santa Clara,90982,3
1600,Blue Ln,Los Gatos,96293,4
5664,11th St,Livermore,81195,4
436,98th St,Alameda,80723,3
2545,9th Ave,Mountain View,80669,6
719,3rd Ave,San Bruno,14720,3
4156,78th Ave,Walnut Creek,93554,3
350,11th St,Alameda,21178,3
501,87th Ave,Walnut Creek,59310,1
6548,Red Ct,Pleasanton,47318,1
9036,Cliff St,Palo Alto,45127,2
763,Red Rd,Oakland,23007,1
263,70th Ave,Daly City,57215,4
449,4th St,Sunnyvale,10844,2
8081,1st St,Los Gatos,12790,3
6066,6th Ave,Walnut Creek,92493,2
330,5th St,Antioch,67358,4
537,Violet Ct,Hayward,92905,1
1094,69th St,Hayward,94274,2
183,7th Ave,Alameda,40028,2
2844,42nd St,San Bruno,94230,3
4091,33rd St,Union City,85296,2
1715,8th Ave,Alameda,19630,2
463,Ocean Rd,Sunnyvale,89216,1
7854,47th St,San Jose,75246,5
787,16th St,Antioch,71131,4
6037,3rd Ave,Daly City,28429,3
9697,7th Ave,Cupertino,85756,1
390,Mountain Ln,Los Gatos,92310,2
966,67th Ave,Pleasanton,41742,4
930,Cliff Ln,Alameda,12248,2
955,42nd Ave,Pleasanton,86327,4
7710,54th St,Antioch,36379,2
8747,5th Ave,Milpitas,75681,1
583,7th St,Daly City,15812,2
2766,90th Ave,Redwood City,20969,3
6012,4th Ave,Oakland,39454,2
7012,2nd St,Redwood City,62750,3
466,Yellow St,Millbrae,23186,3
9290,Red Rd,Hayward,99819,3
4103,Green St,Antioch,72400,4
2367,9th Ave,Los Gatos,39662,2
9304,Yellow Rd,Livermore,73157,4
6943,45th St,Redwood City,16025,3
702,99th St,Santa Clara,30544,3
569,9th Ave,Sunnyvale,40045,4
732,18th St,Antioch,36304,4
619,5th Ave,San Jose,30210,4
470,9th Ave,Fremont,72173,2
551,70th St,Milpitas,48501,2
1101,Ocean St,Hayward,19905,3
3075,40th Ave,Alameda,67366,3
503,4th Ave,Sunnyvale,77764,4
616,3rd St,Milpitas,90917,3
9355,Alpine St,Cupertino,72821,3
579,8th St,Union City,60971,2
318,Alpine Rd,Santa Clara,86635,2
421,41st Ave,Fremont,94984,1
9405,Red Ct,San Jose,29960,2
7237,1st St,Alameda,58571,1
526,Green Ct,Berkeley,27261,1
8620,Blue Rd,Alameda,98864,4
348,58th Ave,Milpitas,78783,3
965,60th Ave,Oakland,87681,3
3560,2nd St,Palo Alto,67982,4
8309,32nd St,Walnut Creek,72450,2
387,52nd St,Daly City,20518,8
2189,51st St,San Jose,79130,2
731,Alpine St,Menlo Park,85527,2
706,9th St,San Jose,85389,3
121,8th St,Sunnyvale,61232,3
531,8th Ave,Hayward,83918,4
8390,7th St,Berkeley,65961,3
3967,26th Ave,Alameda,88744,2
9937,3rd Ave,Mountain View,71894,4
393,64th Ave,Fremont,47685,1
7247,7th Ave,Antioch,66662,2
9586,6th St,San Jose,13115,4
679,51st Ave,Oakland,19225,3
2456,72nd St,Daly City,54067,1
310,2nd Ave,Union City,30983,1
3183,90th St,Walnut Creek,77607,3
914,River Ct,Emeryville,82120,2
9760,2nd Ave,Sunnyvale,66263,3
767,1st St,Berkeley,11563,2
2032,80th Ave,Oakland,94359,3
513,9th Ave,Fremont,92762,2
868,41st Ave,Mountain View,53083,2
